Date,Time,Location,City,State,Weather (2&3),Road Surface (6),Traffic Control Device (4),Intersection Type (7),Traffic Way Desc (8),Collision Manner (11),# of Involved Vehicles,Vehicle1 Configuration (21),Driver1 Contrib Code1 (25),Driver1 Contrib Code2 (25),Vehicle2 Configuration (21),Driver2 Contrib Code1 (25),Driver2 Contrib Code2 (25),Vehicle3 Configuration (21),Driver3 Contrib Code1 (25),Driver3 Contrib Code2 (25),Vehicle4 Configuration (21),Driver4 Contrib Code1 (25),Driver4 Contrib Code2 (25),Vehicle5 Configuration (21),Driver5 Contrib Code1 (25),Driver5 Contrib Code2 (25),Vehicle6 Configuration (21),Driver6 Contrib Code1 (25),Driver6 Contrib Code2 (25),Vehicle7 Configuration (21),Driver7 Contrib Code1 (25),Driver7 Contrib Code2 (25),Bicycle,Pedestrian,Non-MV,Non-Motorist Location (16),Non-Motorist Action (15),Non-Motorist Type,Manner of Non-Motorist (Person) Collision,Injury,Multiple,Gender1,Age1,Severity1,Hospital1,Gender2,Age2,Severity2,Hospital2,Gender3,Age3,Severity3,Hospital3,Gender4,Age4,Severity4,Hospital4,Gender5,Age5,Severity5,Hospital5,City Vehicle?,Notes,column 65,column 66,column 67,column 68,column 69,column 70,column 71,column 72,column 73,column 74,column 75,column 76,column 77,column 78,column 79,column 80,column 81,column 82,column 83,column 84,column 85,column 86,column 87,column 88,column 89
11/21/2015,8:29,46 Moreland St,Somerville,MA,1,1,1,1,4,4,,1,1,,1,9,,1,,,1,1,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2015,8:50,Holland St & Cameron Ave,Somerville,MA,1,1,4,3,2,6,,2,1,,,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2015,11:45,622 Somerville Ave,Somerville,MA,2,1,1,1,1,2,,1,1,,1,1,,2,19,20,,,,,,,,,,,,,0,0,0,,,,,1,,0,21,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2015,22:58,Somerville Ave & Garden Court,Somerville,MA,3,2,1,3,1,3,,2,1,,1,10,,1,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2015,7:30,Cameron Ave & Malvern Ave,Somerville,MA,1,1,2,3,1,3,,1,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2015,14:21,1253 Broadway,Somerville,MA,1,1,1,1,1,1,1,8,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,Tree,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2015,16:47,2 Highland Ave,Somerville,MA,1,1,3,3,1,6,1,1,11,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,2,1,,1,26,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2015,3:07,Pearl St & Walnut St,Somerville,MA,3,2,3,2,1,3,2,2,1,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,25,4,1,,,,,,,,,,,,,,,,,1,"SPD cruiser responding to call w. lights on, slid on slick road into intersection, striking MV 2 going through intersection",,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2015,11:15,231 Washington St,Somerville,MA,1,1,1,1,2,4,2,6,1,,6,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,"SFD engine, responding to call, hit rear bumper of MV stopped in traffic while passing",,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2015,13:43,Tufts St & Cross St,Somerville,MA,1,1,2,3,2,3,,2,1,,1,18,99,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2015,8:55,108 Line St,Somerville,MA,1,1,1,1,4,unk,,2,10,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2015,4:20,39 Everett Ave,Somerville,MA,1,1,1,1,4,6,,1,99,,2,,,2,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2015,12:20,Beacon St & Eustis St,Somerville,MA,1,1,2,3,1,3,,1,1,,2,4,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,47,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2015,14:04,11 Dane St,Somerville,MA,1,1,1,1,1,2,,1,1,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2015,19:25,1 Webster St,Somerville,MA,1,1,1,1,1,2,,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2015,19:46,33 Beacon St,Somerville,MA,1,1,1,1,1,2,,1,1,,2,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2015,11:00,Powder House Blvd & Curtis St,Somerville,MA,1,1,3,2,2,9,,1,1,,1,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2015,21:21,238 Holland St,Somerville,MA,99,99,99,99,99,unk,1,10,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,Utility polie,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2015,15:00,Pearl St & Florence St,Somerville,MA,3,2,3,2,1,3,,2,7,,2,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2015,18:56,Beacon St & Calvin St,Somerville,MA,2,2,1,3,1,2,,1,5,7,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2015,14:49,Prospect St & Newton St,Somerville,MA,2,2,1,1,4,2,,1,5,19,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,57,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2015,17:11,237 Washington St,Somerville,MA,1,1,1,1,1,3,,2,19,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2015,18:28,114 Beacon St,Somerville,MA,1,1,1,1,1,99,,1,14,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,114R,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2015,0:00,311 Medford St,Somerville,MA,1,1,1,1,4,2,,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2015,8:43,248 Summer St,Somerville,MA,1,1,1,1,1,1,1,6,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,"Branch, fence",,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2015,11:00,Temple St & Broadway,Somerville,MA,1,1,3,3,1,5,,10,1,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2015,12:06,729 Broadway,Somerville,MA,1,1,1,1,2,1,1,6,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,Lamp post,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2015,10:25,Willow Ave & Whipple St,Somerville,MA,2,1,1,3,1,4,,1,1,,1,97,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2015,22:48,58 Walnut St,Somerville,MA,1,1,1,1,4,4,,1,11,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2015,18:14,Pearl St & Walnut St,Somerville,MA,1,2,3,2,1,1,1,10,10,19,,,,,,,,,,,,,,,,,,,0,0,1,,,Light Pole,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2015,6:21,McGrath Hwy & Pearl St,Somerville,MA,1,1,3,3,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,2,1,,1,48,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2015,19:08,94 College Ave,Somerville,MA,1,99,1,1,1,unk,,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,3,1,,0,28,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2015,9:17,9 New Washington St,Somerville,MA,1,1,1,1,1,3,,1,99,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2015,21:26,McGrath Hwy & Shore Dr,Somerville,MA,1,1,3,7,3,4,2,1,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,City vehicle sideswiped moving MV while changing lanes,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2015,5:04,Quincy St & Summer St,Somerville,MA,1,1,5,2,1,3,,2,1,,1,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2015,17:50,299 Broadway,Somerville,MA,1,1,1,1,3,4,,1,3,9,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2015,19:42,Beacon St & Washington St,Somerville,MA,1,1,3,2,1,1,1,1,99,99,,,,,,,,,,,,,,,,,,,1,0,0,2,1,,2,1,,1,31,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2015,20:42,266 Broadway,Somerville,MA,1,1,2,1,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,,1,1,,1,34,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,4:50,Highland Ave & Central St,Somerville,MA,1,1,3,2,1,6,,1,3,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2015,18:08,Broadway & Cross St,Somerville,MA,1,1,3,2,1,3,,2,3,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2015,3:55,Temple St & Derby St,Somerville,MA,1,1,1,3,1,6,,1,10,97,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,33,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,15:48,Beacon St & Washington St,Somerville,MA,1,99,3,2,1,1,1,1,99,,,,,,,,,,,,,,,,,,,,0,0,1,,,Light Pole,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2015,22:47,Webster Ave & Prospect St,Somerville,MA,3,2,3,3,4,1,1,1,99,,,,,,,,,,,,,,,,,,,,0,0,1,,,Median/curb,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,10:46,School St & Medford St,Somerville,MA,1,1,3,2,1,3,,1,1,,1,3,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,18:17,14 Broadway,Somerville,MA,1,1,1,1,4,4,,1,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2015,20:53,43 Temple St,Somerville,MA,1,1,1,1,4,2,,1,1,,1,19,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,"inattention, texting",,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,12:39,Grove St & Elm St,Somerville,MA,1,1,2,3,2,3,,2,99,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2015,14:30,137 Sycamore St,Somerville,MA,1,1,1,1,4,4,,2,19,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2015,16:40,Broadway & Winchester St,Somerville,MA,3,2,1,2,1,4,1,1,99,,,,,,,,,,,,,,,,,,,,1,0,0,2,7,,4,1,,0,24,99,,,,,,,,,,,,,,,,,,0,"bicyclists claimed she was fine, refused medical. Small cut on left leg",,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,9:21,Broadway & Leonard St,Somerville,MA,2,1,1,2,1,2,,1,5,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,16:13,Prospect Hill Pkwy,Somerville,MA,2,2,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2015,18:45,547 Broadway,Somerville,MA,1,1,1,1,1,12,,1,4,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,49,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,10:32,288 Cedar St,Somerville,MA,1,1,1,1,1,1,1,1,99,,,,,,,,,,,,,,,,,,,,0,0,1,,,Utility pole,,1,,1,80,99,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,11:47,Broadway & Wallace St,Somerville,MA,1,1,2,2,2,2,,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2015,12:45,355 Broadway,Somerville,MA,1,1,1,1,3,4,,1,1,,1,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,9:00,220 Broadway,Somerville,MA,1,1,1,1,1,3,,1,99,,1,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,12:50,Highland Ave & Willow Ave,Somerville,MA,1,1,3,2,1,3,,1,1,,1,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,refused medical treatment,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,16:17,532 Medford St,Somerville,MA,1,1,1,9,1,8,,2,99,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2015,16:53,132 College Ave,Somerville,MA,2,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,,1,1,,1,28,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,7:15,Elm St & White St,Somerville,MA,1,1,1,3,1,2,,2,99,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2015,19:27,399 Highland Ave,Somerville,MA,1,1,1,1,4,2,,1,1,,2,5,20,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,12:31,Broadway & Holland St,Somerville,MA,3,2,3,2,1,2,,1,1,,2,5,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,74,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,16:00,Washington St & McGrath Hwy,Somerville,MA,3,2,3,4,4,3,,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,refused medical treatment,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,17:28,131 College Ave,Somerville,MA,3,2,1,1,1,2,,1,9,,2,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,17:36,Broadway & Wisconsin Ave,Somerville,MA,3,2,1,3,2,1,1,3,1,,,,,,,,,,,,,,,,,,,,0,1,1,4,12,Motorcycle,5,1,,1,47,4,,,,,,,,,,,,,,,,,,0,pedestrian refused medical,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2015,15:39,Temple St & Broadway,Somerville,MA,2,2,3,2,3,4,2,1,1,,7,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,"SFD engine responding to call; while turning, rear struck side of stopped MV",,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,9:11,43 Third Ave,Somerville,MA,1,1,1,1,1,5,,10,19,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,14:20,Washington St & Joy St,Somerville,MA,1,1,1,3,1,3,,1,1,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,18,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,17:33,Middlesex Ave,Somerville,MA,2,2,3,1,2,2,,2,1,,2,5,20,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,"aditional contrib code ( 7, 14)",,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,18:00,College Ave & Broadway,Somerville,MA,3,2,3,8,2,2,,2,99,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2015,19:20,Cutter Ave & Summer St,Somerville,MA,3,2,3,2,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,2,0,,,,,,,,,,,,,,,,,,,,,,0,both pedesterian and motorist refused medical,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/2015,20:41,266 Broadway,Somerville,MA,1,1,1,1,2,3,,2,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/2015,4:31,Washington St & Dane St,Somerville,MA,1,2,3,2,1,3,,1,1,,1,3,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,9:40,Highland Ave & Walnut St,Somerville,MA,1,1,3,2,1,3,,1,3,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2015,15:21,72 Holland St,Somerville,MA,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,7,1,,1,31,4,,,,,,,,,,,,,,,,,,0,"cyclist refused medical, minor injury to fingers",,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2015,14:26,Broadway & Central St,Somerville,MA,1,1,1,3,1,3,,2,1,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,32,4,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,6:29,252 Medford St,Somerville,MA,4,3,5,1,3,1,,2,99,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,45,99,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2015,15:55,26 Central St,Somerville,MA,5,7,2,1,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,8,5,,7,1,,0,66,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2015,18:45,Warner St & Broadway,Somerville,MA,1,1,4,7,1,2,,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2016,1:30,Marshall St & Pearl St,Somerville,MA,1,1,1,3,1,4,2,1,1,,1,2,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2016,13:52,Broadway & Charles E Ryan Rd,Somerville,MA,1,1,1,3,1,2,2,2,1,,2,20,,,,,,,,,,,,,,,,,0,0,0,,,,,1,3,1,22,4,0,1,58,4,0,1,13,4,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2016,7:40,12 Francis St,Somerville,MA,2,1,1,3,4,2,2,6,99,,1,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2016,8:48,624 Somerville Ave,Somerville,MA,1,1,1,1,1,3,2,1,4,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2016,12:11,120 School St,Somerville,MA,2,1,1,1,4,4,2,2,1,,10,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2016,13:25,Washington St & Inner Belt Rd,Somerville,MA,2,1,3,3,1,2,2,1,5,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2016,18:37,264 Washington St,Somerville,MA,1,1,3,3,2,2,2,1,19,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/05/2016,8:05,42 Stone Ave,Somerville,MA,1,1,1,1,1,5,3,1,10,,2,,,1,,,,,,,,,,,,,,,0,0,1,,97,Building,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/05/2016,15:29,19 Herbert St,Somerville,MA,1,1,1,1,1,8,2,6,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2016,11:30,81 Liberty Ave,Somerville,MA,2,1,1,1,1,1,1,8,1,,,,,,,,,,,,,,,,,,,,0,0,1,,97,"Brick barrier, wooden post",,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2016,17:32,34 North St,Somerville,MA,2,1,1,1,99,1,1,1,19,20,,,,,,,,,,,,,,,,,,,1,0,0,5,2,,4,1,,1,13,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2016,15:29,Grand Union Blvd & Foley St,Somerville,MA,3,2,2,2,1,3,2,2,1,,1,3,7,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2016,18:08,Grand Union Blvd & Foley St,Somerville,MA,3,2,2,2,2,3,2,1,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2016,11:57,Summer St & Benton Rd,Somerville,MA,1,1,2,3,1,3,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2016,19:01,514 Medford St,Somerville,MA,"3, 4","2,3",1,1,2,4,2,2,1,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2016,19:44,School St & Central St,Somerville,MA,4,2,3,2,4,1,1,2,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,1,1,,0,15,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2016,8:00,206 Lowell St,Somerville,MA,unk,unk,unk,unk,unk,unk,2,2,99,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2016,0:21,Summer St & Lowell St,Somerville,MA,1,2,2,2,1,99,2,2,99,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2016,14:45,304 Somerville Ave,Somerville,MA,2,2,1,1,4,3,1,1,99,,,99,,,,,,,,,,,,,,,,,0,0,1,4,97,Scooter,7,1,,0,38,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2016,17:16,14 Broadway,Somerville,MA,1,1,3,2,4,2,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2016,22:50,257 Highland Ave,Somerville,MA,1,2,1,1,1,2,2,2,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
